#;qubits;operation;library;performance
19;12000;build;pauliengine;3.7138396999798715
20;12000;build;pauliengine;3.6409768000012264
21;12000;build;pauliengine;4.071789399953559
22;12000;build;pauliengine;3.7452895999886096
23;12000;build;pauliengine;3.8017618999583647
24;12000;build;pauliengine;3.730720499996096
25;12000;build;pauliengine;3.575265199993737
26;12000;build;pauliengine;3.6489042000612244
27;12000;build;pauliengine;3.619707699981518
28;12000;build;pauliengine;4.304685699986294
29;12000;build;pauliengine;3.561428699991666
30;12000;build;pauliengine;3.6287225999403745
1;10;commutes_with;stim;0.3724350000265986
2;10;commutes_with;stim;0.9004072999814525
3;10;commutes_with;stim;0.46354220004286617
4;10;commutes_with;stim;0.5442403999622911
5;10;commutes_with;stim;0.44477960001677275
6;10;commutes_with;stim;0.4393042998854071
7;10;commutes_with;stim;0.4433267000131309
8;10;commutes_with;stim;0.4372569000115618
9;10;commutes_with;stim;0.3518530000001192
10;10;commutes_with;stim;0.6745128000620753
11;10;commutes_with;stim;0.5300614000298083
12;10;commutes_with;stim;0.4740152000449598
13;10;commutes_with;stim;0.47489509999286383
14;10;commutes_with;stim;0.9055017000064254
15;10;commutes_with;stim;0.5337373999645934
16;10;commutes_with;stim;0.4987081999424845
17;10;commutes_with;stim;0.46785570005886257
18;10;commutes_with;stim;0.5291604000376537
19;10;commutes_with;stim;0.5149822999956086
20;10;commutes_with;stim;0.4467559000477195
21;10;commutes_with;stim;0.49226159998215735
22;10;commutes_with;stim;0.46356740000192076
23;10;commutes_with;stim;0.44281539996154606
24;10;commutes_with;stim;0.45320400001946837
25;10;commutes_with;stim;0.5386740999529138
26;10;commutes_with;stim;0.4527830999577418
27;10;commutes_with;stim;0.4860837999731302
28;10;commutes_with;stim;0.4949455000460148
29;10;commutes_with;stim;0.5383558999747038
30;10;commutes_with;stim;0.6455422000726685
1;100;commutes_with;stim;0.35304590000305325
2;100;commutes_with;stim;0.5437237999867648
3;100;commutes_with;stim;0.5441097998991609
4;100;commutes_with;stim;0.6352525999536738
5;100;commutes_with;stim;0.9215965999756008
6;100;commutes_with;stim;0.4523322000168264
7;100;commutes_with;stim;0.5574633000651374
8;100;commutes_with;stim;0.4595734999747947
9;100;commutes_with;stim;0.43168779998086393
10;100;commutes_with;stim;0.4640885000117123
11;100;commutes_with;stim;0.5420784000307322
